,original,second_part,lemma,genus,compound_forms,concept,definition,similar_words,PERS_pro,ORG_pro,PERS_con,ORG_con,pro_mods,con_mods,pro_sarcasm,con_sarcasm,pro_attr,con_attr,tf_pro,tf_con,tfidf_pro,tfidf_con,pro_colls,con_colls,manual_sentiment,article,full_definition
67,klimageschäft,geschäft,geschäft,n,"['klimageschäfte', 'klimageschäfts', 'klimageschäften', 'klimageschäft', 'klimageschäftes']",abstraction,"['ein rechtmäßiges Anliegen oder eine Verantwortung', 'das Geschäft, das einem Handelsunternehmen von seinen Kunden übertragen wird', ' ein mehr oder weniger praktisches Tun', 'eine Handelseinrichtung für den Einzelverkauf von Waren oder Dienstleistungen']",[],"Counter({'Franz Perrez': 1, 'Christian Eichler': 1, 'Susanne Schwarz': 1, 'Annalena Baerbock': 1, 'Tony Rinaudo': 1})","Counter({'Union': 1, 'Klimawissen e.V': 1})",,"Counter({'der Grünen': 1, 'Commerzbank': 1, 'Aldi': 1, 'Die Grünen': 1})",['international'],[],0.0,0.0,,,0,2,0.0,0.0156966951518003,[],[],negativ,das,"Klimageschäft, das
Der Begriff ""Klimageschäft"" wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Vertreter Korpus die Person(en) Franz Perrez, Christian Eichler. Im Kontext von ""Klimageschäft"" erfolgt die Nennung folgender Organisation(en): der Grünen, Commerzbank (Skeptiker Korpus) und Union, Klimawissen e.V (Vertreter Korpus)."
68,klimagesinnung,gesinnung,gesinnung,f,"['klimagesinnungen', 'klimagesinnung']",action,"['die Abweichung von einer vertikalen Position', 'eine umfassende Sicht auf die Welt und das menschliche Leben', 'die Anordnung des Körpers und seiner Gliedmaßen']",[],,,"Counter({'Ursula von der Leyen': 1, 'Angela Merkel': 1})","Counter({'Bayerisches Landesamt für Umwelt': 1, 'EIKE': 1, 'PIK': 1})",,"['richtig', 'grün', 'diesmal', 'richtig']",,0.0,,,0,2,0.0,0.0156966951518003,[],[],neutral,die,"Klimagesinnung, die
Der Begriff ""Klimagesinnung"" wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Wörter wie 'richtig' treten auf, um den Begriff im Subdiskurs der Klimaforschungsskeptiker näher zu beschreiben. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Ursula von der Leyen und Angela Merkel. Im Kontext von ""Klimagesinnung"" erfolgt die Nennung folgender Organisation(en): Bayerisches Landesamt für Umwelt, EIKE (Skeptiker Korpus)."
69,klimaglaube,glaube,glaube,m,"['klimaglaubens', 'klimaglaube', 'klimaglauben']",abstraction,"['der Zustand, sicher zu sein', 'eine öffentliche Erklärung des Glaubens', 'eine Einrichtung zum Ausdruck des Glaubens an eine göttliche Macht']","['glaube', 'gläubigkeit']",,,"Counter({'Angela Merkel': 2, 'Donald Trump': 1, 'Melanie Guldi': 1, 'Alan Barreca': 1, 'Olivier Deschenes': 1})","Counter({'Die Grünen': 2, 'PIK': 1, 'EU': 1, 'Europäischen Union': 1, 'Tagesspiegel': 1, 'EIKE': 1, 'CDU': 1})",,"['offiziell', 'ideologisch', 'global', 'global', 'personell']",,0.0,,,0,6,0.0,0.0716249048365728,[],['global'],neutral,der,"Klimaglaube, der
Der Begriff ""Klimaglaube"" wird in unserem Korpus 6 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.07 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Wörter wie 'global' treten auf, um den Begriff im Subdiskurs der Klimaforschungsskeptiker näher zu beschreiben. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Angela Merkel und Donald Trump. Im Kontext von ""Klimaglaube"" erfolgt die Nennung folgender Organisation(en): Die Grünen, PIK (Skeptiker Korpus).

Kollokationen: 'global' (Skeptiker Korpus) 

Siehe auch: Klimagläubigkeit"
70,klimaglaubensbekenntnis,glaubensbekenntnis,glaubensbekenntnis,n,"['klimaglaubensbekenntnissen', 'klimaglaubensbekenntnisses', 'klimaglaubensbekenntnisse', 'klimaglaubensbekenntnis']",abstraction,['ein System von Grundsätzen oder Überzeugungen'],[],,,,Counter({'CDU': 1}),,[],,0.0,,,0,1,0.0,0.0,[],[],neutral,das,"Klimaglaubensbekenntnis, das
Der Begriff ""Klimaglaubensbekenntnis"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Kontext von ""Klimaglaubensbekenntnis"" erfolgt die Nennung folgender Organisation(en): CDU (Skeptiker Korpus)."
71,klimaglaubenslehre,glaubenslehre,glaubenslehre,f,"['klimaglaubenslehre', 'klimaglaubenslehren']",abstraction,[],[],,,Counter({'Angela Merkel': 1}),"Counter({'Tagesspiegel': 1, 'EIKE': 1, 'Die Grünen': 1})",,['offiziell'],,0.0,,,0,1,0.0,0.0,[],[],neutral,die,"Klimaglaubenslehre, die
Der Begriff ""Klimaglaubenslehre"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Angela Merkel. Im Kontext von ""Klimaglaubenslehre"" erfolgt die Nennung folgender Organisation(en): Tagesspiegel, EIKE (Skeptiker Korpus)."
72,klimagläubigkeit,gläubigkeit,gläubigkeit,f,['klimagläubigkeit'],abstraction,['Frömmigkeit aufgrund von Frömmigkeit'],"['gläubigkeit', 'glaube']",,,,Counter({'NPD': 1}),,[],,0.0,,,0,1,0.0,0.0,[],[],neutral,die,"Klimagläubigkeit, die
Der Begriff ""Klimagläubigkeit"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Kontext von ""Klimagläubigkeit"" erfolgt die Nennung folgender Organisation(en): NPD (Skeptiker Korpus).

Siehe auch: Klimaglaube"
73,klimagnom,gnom,gnom,m,"['klimagnome', 'klimagnoms', 'klimagnomen', 'klimagnom']",person,"['(Folklore) Feen, die etwas schelmisch sind', 'ein Fischköder, der beim Schleppangeln verwendet wird']",[],,,,,[],,0.0,,Fremdzuschreibung,,1,0,0.0,0.0,[],[],neutral,der,"Klimagnom, der
Der Begriff ""Klimagnom"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 0 Mal von den Klimaforschungsskeptikern und 1 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimagnom"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert."
74,klimagott,gott,gott,m,"['klimagott', 'klimagotts', 'klimagötter', 'klimagöttern', 'klimagotte', 'klimagottes']",person,"['ein materielles Bildnis, das verehrt wird', 'Begriffe, die sich auf den jüdisch-christlichen Gott beziehen', 'das übernatürliche Wesen, das als vollkommener, allmächtiger und allwissender Urheber und Herrscher des Universums angesehen wird; Gegenstand der Anbetung in monotheistischen Religionen']","['gott', 'göttin']",,,,Counter({'ZDF': 1}),,['strafend'],,0.3333333333333333,,Fremdzuschreibung,0,5,0.0,0.0592978062696087,[],"['huldigen', 'potsdamer']",neutral,der,"Klimagott, der
Der Begriff ""Klimagott"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 5 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.06 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimagott"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. Die Verwendung wird in 33% der Fälle als sarkastisch eingestuft. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Kontext von ""Klimagott"" erfolgt die Nennung folgender Organisation(en): ZDF (Skeptiker Korpus).

Kollokationen: 'potsdamer', 'huldigen' (Skeptiker Korpus) 

Siehe auch: Klimagöttin"
75,klimagunst,gunst,gunst,f,['klimagunst'],abstraction,"['etwas, wofür man dankbar sein kann', 'eine Neigung zu freundlichen oder wohltätigen Handlungen', 'Empfinden, treu zu sein', 'ein leichter Wettbewerbsvorteil']",[],,,,,,[],,0.0,,,0,1,0.0,0.0,[],[],neutral,die,"Klimagunst, die
Der Begriff ""Klimagunst"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert."
76,klimagöttin,göttin,göttin,f,"['klimagöttin', 'klimagöttinnen']",person,[],"['göttin', 'gott']",,,Counter({'Greta Thunberg': 1}),,,['neu'],,0.0,,Fremdzuschreibung,0,1,0.0,0.0,[],[],positiv,die,"Klimagöttin, die
Der Begriff ""Klimagöttin"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimagöttin"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell positiv konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Greta Thunberg.

Siehe auch: Klimagott"
77,klimahardliner,hardliner,hardliner,m,"['klimahardliner', 'klimahardlinern', 'klimahardliners']",person,['Befürworter einer aggressiven Politik in den Außenbeziehungen'],[],,,,Counter({'University of Cambridge': 1}),,[],,0.0,,Fremdzuschreibung,0,1,0.0,0.0,[],[],negativ,der,"Klimahardliner, der
Der Begriff ""Klimahardliner"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimahardliner"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Kontext von ""Klimahardliner"" erfolgt die Nennung folgender Organisation(en): University of Cambridge (Skeptiker Korpus)."
78,klimaherausforderung,herausforderung,herausforderung,f,"['klimaherausforderungen', 'klimaherausforderung']",abstraction,"['ein Faktor, der Schwierigkeiten bei der Erreichung eines positiven Ergebnisses verursacht oder dazu neigt, ein negatives Ergebnis hervorzubringen', 'eine absichtlich beleidigende Handlung oder etwas, das den Eindruck einer absichtlichen Geringschätzung erweckt']",[],,,,"Counter({'Massachusetts Institute of Technology': 1, 'New York Times': 1})",,[],,0.0,,,0,1,0.0,0.0,[],[],negativ,die,"Klimaherausforderung, die
Der Begriff ""Klimaherausforderung"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Kontext von ""Klimaherausforderung"" erfolgt die Nennung folgender Organisation(en): Massachusetts Institute of Technology, New York Times (Skeptiker Korpus)."
79,klimahoax,hoax,hoax,m,"['klimahoax', 'klimahoaxes']",abstraction,[],[],,,"Counter({'Tony Heller': 1, 'Michael Mann': 1, 'Roy Spencer': 1})",Counter({'Goddard Institute for Space Studies': 1}),,[],,0.0,,,0,1,0.0,0.0,[],[],neutral,der,"Klimahoax, der
Der Begriff ""Klimahoax"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Tony Heller und Michael Mann. Im Kontext von ""Klimahoax"" erfolgt die Nennung folgender Organisation(en): Goddard Institute for Space Studies (Skeptiker Korpus)."
80,klimahokuspokus,hokuspokus,hokuspokus,m,['klimahokuspokus'],abstraction,"['die Kunst der Zauberei', 'eine verbale Täuschung, die darauf abzielt, Sie in irgendeiner Weise zu übervorteilen']",[],,,,,,[],,0.0,,,0,1,0.0,0.0,[],[],negativ,der,"Klimahokuspokus, der
Der Begriff ""Klimahokuspokus"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert."
81,klimahose,hose,hose,f,"['klimahosen', 'klimahose']",abstraction,['Socken und Strümpfe und Strumpfhosen zusammen (die Briten schließen Unterwäsche ein)'],[],,,,Counter({'AFD': 1}),,[],,0.0,,,0,1,0.0,0.0,[],[],negativ,die,"Klimahose, die
Der Begriff ""Klimahose"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Kontext von ""Klimahose"" erfolgt die Nennung folgender Organisation(en): AFD (Skeptiker Korpus)."
82,klimahybris,hybris,hybris,f,['klimahybris'],action,['überheblicher Stolz oder Anmaßung'],[],,,Counter({'Nigel Calder': 1}),"Counter({'Spiegel': 1, 'IPCC': 1, 'ZDF': 1, 'Die Grünen': 1})",,['gemacht'],,0.0,,,0,1,0.0,0.0,[],[],neutral,die,"Klimahybris, die
Der Begriff ""Klimahybris"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Nigel Calder. Im Kontext von ""Klimahybris"" erfolgt die Nennung folgender Organisation(en): Spiegel, IPCC (Skeptiker Korpus)."
83,klimahype,hype,hype,m,"['klimahype', 'klimahypes']",abstraction,"['übermäßige oder unkontrollierbare Angst', 'ein verwirrtes oder nervöses und aufgeregtes Gemüt']",['hysterie'],,,"Counter({'Stefan Rahmstorf': 2, 'Angela Merkel': 2, 'Paul Krugman': 1, 'Frank Asbeck': 1, 'Hartmut Bachmann': 1, 'Friedrich Merz': 1})","Counter({'EIKE': 2, 'AWI': 1, 'PIK': 1, 'AFD': 1, 'UNO': 1, 'NWO': 1, 'DWD': 1})",,['aktuell'],,0.0,,,0,15,0.0,0.178075361800887,[],"['Milliardengrab', 'Wirkmächtigkeit', 'Klimawende', 'kommen']",neutral,der,"Klimahype, der
Der Begriff ""Klimahype"" wird in unserem Korpus 15 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.18 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Stefan Rahmstorf und Angela Merkel. Im Kontext von ""Klimahype"" erfolgt die Nennung folgender Organisation(en): EIKE, AWI (Skeptiker Korpus).

Kollokationen: 'Milliardengrab', 'kommen' (Skeptiker Korpus) 

Siehe auch: Klimahysterie"
84,klimahypothese,hypothese,hypothese,f,"['klimahypothese', 'klimahypothesen']",abstraction,"['eine unbewiesene Behauptung, die als Prämisse in einem Argument vorgebracht wird', 'ein Vorschlag zur Erklärung bestimmter Tatsachen oder Beobachtungen', 'eine Annahme, die als selbstverständlich vorausgesetzt wird']",[],,,Counter({'Hans Joachim Schellnhuber': 1}),Counter({'EIKE': 1}),,[],,0.0,,,0,2,0.0,0.0156966951518003,[],[],negativ,die,"Klimahypothese, die
Der Begriff ""Klimahypothese"" wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Hans Joachim Schellnhuber. Im Kontext von ""Klimahypothese"" erfolgt die Nennung folgender Organisation(en): EIKE (Skeptiker Korpus)."
85,klimahysterie,hysterie,hysterie,f,"['klimahysterien', 'klimahysterie']",abstraction,"['übermäßige oder unkontrollierbare Angst', 'ein verwirrtes oder nervöses und aufgeregtes Gemüt', 'ein Anfall von Hysterie']","['hype', 'hysterie', 'hysteriker']","Counter({'Greta Thunberg': 3, 'Armin Laschet': 2, 'Tom Buhrow': 2, 'Friedrich Merz': 1, 'Ken Jebsen': 1, 'Wolf Dieter Storl': 1})","Counter({'FFF': 4, 'AFD': 3, 'WDR': 3, 'Springerpresse': 3, 'NDR': 2, 'UN': 2, 'EndzeitPropheten': 1, 'IPCC': 1, 'CDU': 1, 'SPD': 1, 'FDP': 1, 'INSM': 1, 'WiWo': 1, 'FAZ': 1, 'Welt': 1, 'Die Grünen': 1, 'NRWCDUMP': 1, 'Parents for Future': 1, 'Union': 1, 'EIKE': 1, 'Europäische Institut für Klima und Energie': 1})","Counter({'Angela Merkel': 7, 'Hans Joachim Schellnhuber': 6, 'Greta Thunberg': 4, 'Donald Trump': 3, 'Claudia Kemfert': 3, 'Barack Obama': 3, 'Barbara Hendricks': 3, 'Stefan Rahmstorf': 2, 'Jörg Kachelmann': 2, 'Fritz Vahrenholt': 2, 'Christian Schlüchter': 1, 'Nicola Scafetta': 1, 'Susan Crockford': 1, 'Myron Ebell': 1, 'Volker Quaschning': 1, 'Ottmar Edenhofer': 1, 'Robert Habeck': 1, 'Harald Lesch': 1, 'Milan Viethen': 1, 'Christian Möser': 1, 'Ursula von der Leyen': 1, 'Michael Shellenberger': 1, 'David Wojick': 1, 'Joe Bastardi': 1, 'Chris Masters': 1, 'Paul Barry': 1, 'Emmanuel Macron': 1, 'Christopher Grau': 1, 'Anton Hofreiter': 1, 'Andreas Demmig': 1, 'Erna Solberg': 1, 'Scott Pruitt': 1, 'Heiko Maas': 1, 'Patrick Frank': 1, 'Michael Mann': 1, 'Naomi Seibt': 1, 'James Delingpole': 1, 'Kenneth Richard': 1, 'Sigmar Gabriel': 1, 'Pierre Nanterme': 1, 'John Houghton': 1, 'Michail Gorbatschow': 1, 'Alexander King': 1, 'Aurelio Peccei': 1, 'Jörg Urban': 1, 'Alexander Krauß': 1, 'Frank Heidan': 1, 'Daniell Pföhringer': 1, 'Mojib Latif': 1, 'Naomi Oreskes': 1, 'Benny Peiser': 1})","Counter({'IPCC': 18, 'EIKE': 18, 'PIK': 6, 'DWD': 6, 'UN': 4, 'NOAA': 4, 'SPD': 3, 'EPA': 2, 'MINT': 2, 'Milliarden HiroshimaBomben': 2, 'Leipziger Volkszeitung': 2, 'Zeit Online': 2, 'KlimaComputermodellen': 1, 'Dipartimento di Scienze della Terra Dr': 1, 'Universität Bern': 1, 'katholischen Kirche': 1, 'Bayerisches Landesamt für Umwelt': 1, 'EU': 1, 'ARG': 1, 'Clean Energy Council': 1, 'EE Industrie': 1, 'katholische Kirche': 1, 'Berliner Tagesspiegel': 1, 'Deutsches Institut für Wirtschaftsforschung': 1, 'WIKIPEDIA': 1, 'Volkswagen': 1, 'Sowjetunion': 1, 'WBGU': 1, 'UNO': 1, 'T2': 1, 'SPIEGEL': 1, 'WUWT': 1, 'ACHGUT': 1, 'Siemens': 1, 'SED': 1, 'EIA': 1, 'DIE WELT': 1, 'Deutscher Wetterdienstes': 1, 'Deutschlandfunk': 1, 'Spiegel Online': 1, 'Frankfurter Rundschau': 1, 'Antifa': 1, 'Climate Bonds Initiative': 1, 'CSU': 1, 'Uni Gießen': 1, 'Der Spiegel': 1, 'Exxon': 1, 'Chevron': 1, 'Europaparlament': 1, 'Accenture': 1, 'BP': 1, 'Organisation für wirtschaftliche Zusammenarbeit und Entwicklung': 1, 'OECD': 1, 'KlimaGurus': 1, 'CDU': 1, 'Parteijugend': 1, 'Greenpeace': 1, 'Universität Osnabrück': 1, 'WWF': 1, 'Universität Liverpool': 1, 'Global Warming Policy Foundation': 1, 'Uni Mainz': 1, 'Bürgerenergiegesellschaft': 1, 'Sparinvest': 1, 'Generali Group': 1, 'Stiftung Abendrot': 1, 'OMV': 1, 'Allianz': 1, 'Erste Asset Management GmbH': 1, 'Caritas': 1})","['gesteuert', 'emotional']","['mehr', 'immer', 'aufschaukelnd', 'wachsend', 'überbietend', 'kaum', 'hochgespielt', 'wieder', 'eimal', 'verordnet', 'aktuell', 'autoritätsgläubig', 'reinster', 'global', 'vorhanden', 'politisch', 'politischideologisch', 'doch', 'vielleicht', 'heutig', 'vollphobisch', 'geschürt', 'künstlich', 'momentan', 'hochgespielt', 'wieder', 'eimal', 'recherchiert', 'gut', 'manisch', 'jetzig', 'aktuell', 'aktuell', 'aufgekommen', 'jetzig', 'dumm', 'dumm', 'derzeitig', 'überschäumend', 'wieder', 'einmal', 'selbst', 'doch', 'vielleicht', 'ideologiedurchsetzt', 'teuer', 'extrem', 'heutig', 'deutsch', 'zunehmend', 'verstärkt']",0.7,0.0408163265306122,,,10,97,0.0675340226710638,0.786023927565977,['Unwort'],"['vorhanden', 'zeigen', 'Buch', 'einfach', 'bitte', 'Argument', 'Erdkult', 'aktuell', 'ausnutzen']",positiv,die,"Klimahysterie, die
Der Begriff ""Klimahysterie"" wird in unserem Korpus 97 Mal von den Klimaforschungsskeptikern und 10 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.79 für die Skeptiker und 0.07 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell positiv konnotiert. Wörter wie 'wieder' und 'aktuell' treten auf, um den Begriff im Subdiskurs der Klimaforschungsskeptiker näher zu beschreiben. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Angela Merkel und Hans Joachim Schellnhuber und der Vertreter Korpus die Person(en) Greta Thunberg und Armin Laschet. Im Kontext von ""Klimahysterie"" erfolgt die Nennung folgender Organisation(en): IPCC, EIKE (Skeptiker Korpus) und FFF, AFD (Vertreter Korpus).

Kollokationen: 'vorhanden', 'Argument' (Skeptiker Korpus) und 'Unwort' (Vertreter Korpus)

Siehe auch: Klimahype, Klimahysteriker"
