,pattern,keyword,concept,origin
657,klimaleugner,"Daher haben wir euch ein umfassendes , spannendes Programm auf die Beine gestellt und deswegen lohnt es sich mitzumachen : · Expert * innen vermitteln den neuesten Stand der wissenschaftlichen Erkenntnisse · Vielfältige Infos machen euch argumentationssicher gegen Klimaleugner * innen · Themen wie Rassismus , Feminismus und struktureller Diskriminierung werden behandelt · Interessante Berufsfelder werden aufgezeigt · Lösungsansätze für ökologische , soziale und ökonomische Probleme erarbeitet · Und ihr könnt engagierte Mitstreiter * innen kennenlernen !",person,P2022
678,klimaleugner,"Weiterlesen Wo die Atomenergie ein Ausweg ist - rechte Parteien machen Klimaleugner * innen bewusst politische AngeboteDie neue MitteStudie "" Die geforderte Mitte "" der FriedrichEbertStiftung hat herausgefunden , dass jeweils etwa Prozent der Bevölkerung im Rechtsextremismus sowie im Klimawandel die größte Bedrohungen für die Gesellschaft sehen .",person,P2022
648,klimaleugner,Als DiplomIngenieur sollten Sie anstatt der AfD oder irgendwelchen anderen Klimaleugnern lieber der überwiegenden Mehrzahl der Klimaforscher glauben .,person,P2022
640,klimaleugner,"Ist das ein Argument für „ Klimaleugner "" ?",person,P2022
651,klimaleugner,"eine kleine Fallstudie ( und unten was zur „ Klimahysterie "" ) : „ Oma ist ne alte Umweltsau "" Zum Jahreswechsel in Absurdistan erlebten wir eine MedienPosse , letztlich über FFF und die Klimadebatte , die Beteiligten : Der ARDVorsitzende und WDRIntendant Tom Buhrow , eine Oma auf'm Motorrad im Hühnerstall , oder wahlweise im SUV beim Überfahren von Opis beim Arztbesuch , ein Kinderchor , der ein Liedchen singt über eine „ Umweltsau "" , die AfD und andere rechtsradikale Klimaleugner , die protestieren und twittern das es nur so kracht , der NRW CDUMinisterpräsident Armin Laschet , und … Redakteure im WDR , solidarische TVAutoren , die Buhrows Rücktritt fordern , der gesamte dt .",person,P2022
639,klimaleugner,Besondere Empfehlung auch für das Webinar am Freitag : Dann wird das Recherchekollektiv Correctiv ihre Klimaleugner * innenrecherche vorstellen .,person,P2022
660,klimaleugner,November eröffnete die Historikerin und freie Journalistin Susanne Götze die Fachtagung mit einem Vortrag zu den Netzwerken von Klimaleugner * innen und deren Argumentationen .,person,P2022
668,klimaleugner,"Klimaleugner * innen und ihre Netzwerke Im Zentrum der deutschen Klimaleugner * innen stehen die rechtspopulistische Partei „ Alternative für Deutschland "" ( AfD ) und das pseudowissenschaftliche „ Europäische Institut für Klima und Energie "" ( EIKE ) .",person,P2022
706,klimamacher,Mit Rainer Klingholz veröffentlichte er das Buch Wir Klimamacher - Auswege aus dem globalen Treibhaus .,person,P2022
744,klimarealist,"In dieser wird Donald Trump unter den „ Top der Klimarealisten "" aufgeführt .",person,P2022
755,klimaretter,"LG an alle fleißigen Klimaretter Armin Es ist zum Verzweifeln , die Wälder sterben oder werden abgebrannt , die Insekten und Tiere sterben , die zunehmenden Unwetter beeinträchtigen unser aller Leben etc .",person,P2022
751,klimaretter,Mit #Together4Forests fordern wir ein europäisches Lieferkettengesetz für den Schutz der Wälder weltweit Klimaretter Wald retten !,person,P2022
752,klimaretter,"Wer das Klimapaket als „ Bankrotterklärung "" verurteilt , hat nicht verstanden und will nichts davon wissen , welche gemeine Räson dies Programm leitet und muss sich die Frage gefallen lassen , unter dem Signum des Ungenügendem des Klimapapiers letztlich die Gemeinheiten desselben m i t z u t r a g e n , welche sich allgemein wie folgt charakte- risieren lassen : Sowohl den amtlichen Klimarettern als auch ihren Kritikern , denen die klimapolitischen Maßnahmen nicht weit genug gehen , ist gemeinsam und damit als Skandal festzuhalten , dass sie unisono die Menschen , ob Betroffene / Opfer der kapitalistisch induzierten Klimazerstörung oder deren Betreiber in Gestalt der Verarbeiter fossiler Brennstoffe oder Hersteller / Verkäufer von motorisierten CO2Schleudern oder anderer mit fossilen Stoffen betriebener Gerätschaften wie Heizungen , als Klimaschänder in eine Reihe stellen .",person,P2022
749,klimaretter,"Hallo ihr engagierten KlimaretterINNEN , als Alt68erÖkoOpa unterstütze ich euren Protest aus vollem Herzen !",person,P2022
747,klimaretter,"Nun kam der Atomwirtschaft auch noch der plötzliche Schwenk in der Klimapolitik zur Hilfe denn Atomstrom ist fast CO2 frei so konnten sie das an die Öffentlichkeit tragen , dass das der globale Klimaretter sein wird .",person,P2022
753,klimaretter,Wir unterstützen die Bus- und Bahnfahrer * innen in ihrem Kampf für bessere Arbeitsbedingungen : Volle Solidarität mit unseren Klimaretter * innen !,person,P2022
758,klimaretterin,"Hallo ihr engagierten KlimaretterINNEN , als Alt68erÖkoOpa unterstütze ich euren Protest aus vollem Herzen !",person,P2022
757,klimaretterin,"Gruß Swen Bär , Hannover Hallo ihr engagierten KlimaretterINNEN , als Alt68erÖkoOpa unterstütze ich euren Protest aus vollem Herzen !",person,P2022
772,klimaschänder,"Wer das Klimapaket als „ Bankrotterklärung "" verurteilt , hat nicht verstanden und will nichts davon wissen , welche gemeine Räson dies Programm leitet und muss sich die Frage gefallen lassen , unter dem Signum des Ungenügendem des Klimapapiers letztlich die Gemeinheiten desselben m i t z u t r a g e n , welche sich allgemein wie folgt charakte- risieren lassen : Sowohl den amtlichen Klimarettern als auch ihren Kritikern , denen die klimapolitischen Maßnahmen nicht weit genug gehen , ist gemeinsam und damit als Skandal festzuhalten , dass sie unisono die Menschen , ob Betroffene / Opfer der kapitalistisch induzierten Klimazerstörung oder deren Betreiber in Gestalt der Verarbeiter fossiler Brennstoffe oder Hersteller / Verkäufer von motorisierten CO2Schleudern oder anderer mit fossilen Stoffen betriebener Gerätschaften wie Heizungen , als Klimaschänder in eine Reihe stellen .",person,P2022
778,klimaskeptiker,"Mythen nicht wiederholen - dies verankert sie tiefer im Bewusstsein Der Physiker John Cook und der Psychologe Stephan Lewandowsky erklären darin auf kompakten neun Seiten , wie festgefasste Positionen von „ Klimaskeptikern "" am effektivsten hinterfragt werden können - und was man bei solchen Versuchen besser unterlassen sollte .",person,P2022
780,klimaskeptiker,"Letztlich ein weiteres Greta- , oder FFFBashing , auf unterschiedlichsten Ebenen , incl . des irren Kampfes gerade der Klimaleugner ( AfD ) und Klimaskeptiker ( Springerverlag , die Welt ) GEGEN eine Satire die ebenfalls letztlich ein Greta / FFFBashing zum Ausdruck brachte .",person,P2022
783,klimaskeptiker,"Selbst bezeichnen sie sich als „ Klimaskeptiker "" ( das Phänomen betrifft meist Männer * ) .",person,P2022
781,klimaskeptiker,"Toralf Staud aus unserem klimafakten.de Team mit der Leiterin des ARDWetterkompetenzzentrum Silke Hansen mit Moderator Michail Paweletz im faktenfinderPodcast : Mit welchen Strategien versuchen "" Klimaskeptiker "" ihre unwissenschaftlichen Thesen zu verbreiten ?",person,P2022
777,klimaskeptiker,"Klimaskeptiker Jene akzeptieren die Datenlage nur insoweit dass eine zunehmende Erderwärmung stattfindet , bestreiten aber mit meist abstrusen Theorien deren Zusammenhang mit menschlichen Aktivitäten ( also den „ anthropogenen Klimawandel "" an sich ) , wie etwa dem Zusammenhang mit THG , insbesondere dem CO .",person,P2022
785,klimaskeptiker,Ein interessantes Beispiel zeigt sich bei den sogenannten Klimaskeptiker * innen .,person,P2022
782,klimaskeptiker,"Heimatschutz und Heimatversessenheit im Anthropozän - Richter , Simon : Die USA in den Zeiten des Trump : Klimawandelleugner an der Macht - Levi , Sebastian : Klimaskeptiker im Globalen Süden - Zwischen Nationalismus und legitimen Bedenken - Greffrath , Mathias : Geerdete Utopien - Heimat als Projekt , den Raum zu besiedeln , in dem wir immer schon sind - Sommer , Jörg : Das diffuse Dreieck : Heimat , Kultur , Nachhaltigkeit - Ibisch , Pierre L . : Eine Ökologie gegen Rechts - Von Ökosystemen Unsicherheit und Demut lernen - Brand , Ulrich ; Wissen , Markus : Nicht mehr auf Kosten anderer !",person,P2022
789,klimastreiter,"ES EILT Hallo Klimastreiter ( und Streikbrecher ) , Ich möchte mich bei allen Jugendlichen , Kindern , Eltern und Großeltern bedanken für den großartigen KlimastreikEinsatz !",person,P2022
794,klimaverbrecher,Denn letztere kann mit ihren Streiks die Klimaverbrecher direkt in die Zange nehmen .,person,P2022
798,klimazerstörer,Klimazerstörer wie RWE enteignen und verstaatlichen .,person,P2022
800,klimazerstörer,Fragt sie welchen Einfluss sie nehmen können und ob sie sich für ihren Arbeitslohn eigentlich zu Komplizen der Klimazerstörer machen lassen .,person,P2022
63,klimaaktivist,""" Diesen vernünftigen und optimistischen Rat gab die 16jährige Klimaaktivistin Greta Tintin Eleonora Ernman Thunberg der jungen um eine statistische Größe besorgten Generation und hat damit erstaunlichen Erfolg - zumindest laut Spiegel .",person,C2022
79,klimaaktivist,"Das 16jährige KinderOrakel aus Schweden hat den Inhalt wohl kaum gelesen - da der Langbericht scheinbar nicht veröffentlicht ist - , aber was solls : Ihre Botschaft kann nur lauten : WELT : Greta Thunberg hält Berichterstattung über Artenbericht für unzureichend … Die schwedische Klimaaktivistin Greta Thunberg hält die Aufmerksamkeit der Medien für den UNBericht zur verheerenden Lage der Artenvielfalt für völlig unzureichend .",person,C2022
47,klimaaktivist,"Es war McIntyre , der im Jahre die gesamten nachträglichen Adjustierungen der USTemperaturen zwischen und enthüllt hatte , die vom GISS ( damals geleitet vom ausgesprochenen Klimaaktivisten James Hansen ) zusammengestellt worden waren .",person,C2022
60,klimaaktivist,"Erinnerung an den BBCSkandal im Jahr Dies erinnert an den bekannten BBCSkandal , als die BBC einen veröffentlichten wetterbezogenen Artikel veränderte , um mehr klimaalarmistisch zu sein , nach dem Wechsel einiger EMails mit Jo Abbess , einem Klimaaktivisten , der sich danach damit brüstete .",person,C2022
93,klimaaktivist,Die Daten von Gallup vom März zeigen das Ergebnis der 30jährigen Bombardierung durch reich finanzierte Propaganda von Klimaaktivisten in Amerika .,person,C2022
82,klimaaktivist,"Und es ist der Grund , warum KlimaAktivisten Kampagnen lostreten und zur Pflanzung von Bäumen drängen .",person,C2022
66,klimaaktivist,"Ein ganz schlimmes Beispiel lieferte dazu ein Gewinner des alternativen Nobelpreises : EIKE : [ ] Der Krieg des Klimas gegen die Menschheit Über den weltweit bekanntesten ( und wohl aggressivsten ) Klimaaktivisten Bill McKibben … der ohne eine Spur von Belegen behauptete : … „ Der Feind ( gemeint ist der angeblich menschengemachte Klimawandel ) setzt sogar BioWaffen ein , um psychologischen Terror zu verbreiten : Der ZikaVirus lässt auf einem ganzen Kontinent die Köpfe von Neugeborenen schrumpfen . . .",person,C2022
57,klimaaktivist,"Diese Anwürfe werden beispielsweise in einem Papier der bekannten Klimaaktivisten John Cook und Naomi Oreskes erhoben , wobei man pikanterweise gleich zu Anfang den Vorwurf erhebt , Exxon Mobil habe schon vor mehr als Jahren genau über die angeblich bevorstehende Klimakatastrophe Bescheid gewusst .",person,C2022
58,klimaaktivist,"Im Gegensatz dazu profitieren die zahllosen Gruppen oft linksradikaler Klimaaktivisten von enormen finanziellen Zuwendungen seitens der Industrie ebenso wie von NGO s , Stiftungen und auch direkt durch staatliche Institutionen .",person,C2022
42,klimaaktivist,"„ The fakes are settled "" , wie es bei uns Klimaaktivisten heißt .",person,C2022
43,klimaaktivist,Dieses schreibt eine Klimaaktivistin aus Bangla Desh .,person,C2022
34,klimaaktivist,Klimaaktivisten sind keine schlechten Menschen .,person,C2022
95,klimaaktivist,"Verpasste Gelegenheit Norwegens Entscheidung rief gemischte Gefühle bei Klimaaktivisten hervor , die erwarteten , dass Oslo ‚ aufs Ganze gehen ' würde .",person,C2022
30,klimaaktivist,Hinsichtlich der ExtremSzenarien in dem Report schrieb Pielke : Folgende Quelle liegt der SchlagzeilenSchlussfolgerung des NCA bzgl . eines Rückgangs des USBIP um % zugrunde : Diese Zahl ist abgeleitet aus einer von Tom Steyer finanzierten Studie ( Steyer ist ein milliardenschwerer Geldgeber der Demokraten und außerdem KlimaAktivist ) .,person,C2022
41,klimaaktivist,"Man lese diesen Artikel noch ein Mal und setze an die Stelle des Wortes „ Klimaaktivisten "" - „ Atomkraftgegner "" .",person,C2022
59,klimaaktivist,Klimaaktivist * innen und Antifaschist * innen zogen wir vor die Wappenhalle in der Messestadt West um ein paar Grußworte zu überbringen .,person,C2022
12,klimaaktivist,"Sie erinnert nicht mehr an Wissenschaft , sondern an das , was hyperaktive Klimaaktivisten an ungeprüften und oft falsch interpretierten Statements bekanntermaßen liefern : EIKE : Der Krieg des Klimas gegen die Menschheit Über den weltweit bekanntesten Klimaaktivisten Bill McKibben Jedenfalls ist damit klar , warum in ihrem Blog eine vorwiegend nach Ausbildung in Aktivismus ausgesuchte Mannschaft praktisch alles , was alarmistisch ist veröffentlichen darf ( und soll ) .",person,C2022
4,klimaaktivist,"Es wird unter dem dramatischen CO2Regime zu Völkerwanderungen kommen , sehr viele Menschen werden verarmen , die medizinische Versorgung wird schlechter wegen fehlender industrieller Leistungsfähigkeit- aber ok- man fühlt sich halt gut als Klimaaktivist , „ der die Aufgabe "" annimmt … Scwachsinn , der moderne Homo Sapiens hat sich vor Jahren in Europa ausgebreitet , wobei Europa bis zu den Alpen mit einer Eisschcht bedekt war .",person,C2022
97,klimaaktivist,"Erst hier merkt der aufmerksame Leser , dass es um den trefflichen Klimaaktivisten Connolley massiven Ärger gegeben haben muss .",person,C2022
78,klimaaktivist,"Vielleicht hat dem jungen Klimaaktivisten noch niemand erzählt , dass diese natürlichen Schwankungen im Klimasystem sowie die Sonnenflecken nicht menschengemacht sind ?",person,C2022
51,klimaaktivist,"Seht , auch im schönen Isartal gibt es für das Klima besonders Engagierte Der ÖkoenergieAktivist durfte erzählen , wie grandios die Wasserstofftechnologie - woran er gerade arbeitet - unsere Energiewende retten wird , und die Freitagshüpferin ihr Wissen zum Klima : Klimaaktivistin … ( Abiturientin ) im Video ab : : . . . irgendwann erkennt man , dass Teile nicht so gut sind .",person,C2022
21,klimaaktivist,"Statt für Sachlichkeit und Besonnenheit zu sorgen , versuchen sie , die KlimaAktivisten auf dem Grünstreifen zu überholen mit voreiligen Beschlüssen wie einer CO2Steuer .",person,C2022
92,klimaaktivist,"Alarmisten haben viel ausgegeben für wenig Nutzen Klimaaktivisten beherrschen viele Machtzentren in Amerika und im Westen : Fast jeder Berufsverband von Wissenschaftlern , die meisten westlichen Regierungen , wie auf ihren speziellen Websites zu sehen in : Kanada , Australien , Europäische Union und die Vereinigten Staaten ( EPA , NASA , Department of Energy und viele weitere föderale , staatliche und lokale Einheiten ) .",person,C2022
39,klimaaktivist,"Was will man erreichen , wenn Klimaaktivisten Despoten und Unterdrückern nacheifern ; wenn sie einen unpersönlichen Stil übernehmen , der die Menschen garantiert vor den Kopf stößt ?",person,C2022
36,klimaaktivist,Viele Klimaaktivisten scheinen sich primär auf emotionale Gewissheit zu stützen .,person,C2022
35,klimaaktivist,"Klimaaktivisten sind so überzeugt von der Rechtschaffenheit ihrer Sache , dass sie es schwierig finden sich vorzustellen , dass irgendjemand nicht aufrichtig mit ihrer Analyse übereinstimmen könnte .",person,C2022
49,klimaaktivist,Was ist die schwedische KlimaAktivistin Greta Thunberg denn nun : Heldin oder Nervensäge ?,person,C2022
75,klimaaktivist,"Und wenn die Leser sich nun wundern , warum Sie zuvor noch nie den Namen dieses angeblich führenden Klimaktivisten gehört haben : Nicht wundern , da sind auch Klimaaktivisten überrascht .",person,C2022
