;concept;origin;pattern;keyword;annotation
893;person;C2022;klimamilliardär;Siehe den Mega Betrüger Al Gore ( erster KlimaMILLIARDÄR !;External
895;person;C2022;klimamonster;Aber anders als diese fiktiven Monster sind die KlimaMonster wirklich gefährlich - jedenfalls haben Sprecher der UN , Mitarbeiter prominenter amerikanischer Politiker und junge KlimaAktivisten immer neu wiederholt , dass es bei dem ganzen fingierten KlimaBetrug nicht wirklich darum geht , die Erde zu retten oder den Klimawandel zu verhindern ( was in jedem Falle anmaßend und unmöglich ist ) , sondern vielmehr darum zu kontrollieren , wie durchschnittliche Menschen leben sollen mittels Kontrolle ihres Lebensstils und ihres Verhaltens .;External
896;person;C2022;klimamutti;Grüne Parteifunktionäre und Politiker anderer Parteien ( außer der EINEN ) dürfen natürlich , geht ja nicht anders … Und dann wünsche ich mir noch , daß die Klimamutti sich endlich verp … Du bist verrückt mein Kind , Du mußt nach Berlin , da , wo die Bekloppten sind , da jehörste hin Wird jeden Tag wahrer !;External
932;person;C2022;klimapapst;Das machen der Klimapapst , Professor Schellnhuber [ ] und sein PIK [ ] , aber auch unsere Bundesregierung und die Kanzlerin verkünden es offiziell : DIE BUNDESREGIERUNG .;External
931;person;C2022;klimapapst;"Btw - „ KlimaPapst "" Schellnhuber hat bereits in den 1990er Jahren Merkel beraten , als sie noch Umweltministerin unter Kohl war .";External
934;person;C2022;klimapapst;Zur orwellschen Dialektik von Klimapapst Schellnhuber und seinen Hausmedien gehört , daß wir nicht nur ersaufen , sondern gleichzeitig auch verbrennen werden .;External
933;person;C2022;klimapapst;So wie Schellnhuber , der KLimapapst .;External
969;person;C2022;klimapäpstin;"[ ] EIKE : Frau Hendricks glaubt im Klimawahn , Klimapäpstin geworden zu sein und den Irrglauben ihrer Bürger verdammen zu dürfen Zu ihrem Gastbeitrag „ Weit verbreiteter Irrglaube "" im Handelsblatt mit Datum vom hat Bauer Huaraz vor dem OLG - Hamm verloren .";External
943;person;C2022;klimaprediger;Jedoch mag es für unsere Leser von Interesse sein , in einem Land , dessen Gouverneur als Klimaprediger [ ] durch die Lande zieht , um die Erde zu retten , Naturschutz nicht an vorderster Stelle steht .;External
941;person;C2022;klimaprediger;"Nach früheren „ Prognosen "" der KlimaPrediger dürfte das gar nicht mehr sein .";External
948;person;C2022;klimaprofessor;"[ ] EIKE : Die heißeste Temperatur Deutschlands war nur ein Wärmeinseleffekt : Ein Klimaprofessor plaudert aus seinem „ Nähkästchen für Temperatur "" [ ] EIKE : Wie man den MeerespegelVerlauf in die richtige Richtung dreht Aus dem Lehrbuch für ( Klima- ) Statistikbetrug [ ] EIKE : Man sollte schon langsam an die nächste Eiszeit denken , denn wenn die neuesten Hypothesen sich als falsch erweisen , kann sie schnell da sein [ ] EIKE , .";External
945;person;C2022;klimaprofessor;Nach uns die Sintflut Wohl auch , weil mittlerweile rechte Anwohner und linke Naturschützer , oder linke Anwohner und rechte Naturschützer , der weiteren Vermehrung des deutschen BetonWindradwaldes durch eine gigantische Klagewelle den Garaus machen , setzen Klimaprofessoren wie ZDFLesch und die Bundesregierung auf die Wasserstofftechnologie , die eine Speicherung des ökologischen Zappelstroms und die Abschaffung des Verbrennungsmotors möglich machen soll .;External
946;person;C2022;klimaprofessor;Nachdem selbst Klimaprofessor Harald Lesch im ZDF über den unsozialen und ökokatastrophalen Abbau von Lithium aufgeklärt hat , gilt die AkkumulatorMobilität in seinen Kreisen als verbrannt .;External
949;person;C2022;klimaprofiteur;Damit man aber auch hierzulande auf dem Laufenden bleiben kann , folgen hier zwei Kurzmeldungen zu ganz verschiedenen Themen aus dem letzten Rundbrief des Heartland Institutes . - Chris Frey , Übersetzer Michael Bastasch Der Klimaprofiteur Al Gore behauptete , dass die Welt zum ersten Mal in der Geschichte Zeuge von gleichzeitigen Hurrikanen sowohl im Pazifik als auch im Atlantik wäre [ bei letzterem Taifun genannt ] . stopthesethings Bereits im Juni fragte STT : Wo sind Australiens Journalisten - eingeschlafen oder auf Drogen ?;External
950;person;C2022;klimaprofiteur;Man lernt ja immer dazu : Von unseren KlimaWeltuntergangsbeseelten Damen an der Spitze weiß ich es ja schon , auch , dass ein BlackrockMerz das hohe Lied der Klimaprofiteure singen muss , aber dass der alte Schäuble jetzt auch schon in den Chor der KlimaIdioten einstimmt , das nimmt mir die letzten Zweifel .;External
965;person;C2022;klimapropagandist;Eine gemeinsame Basis der handelnden KlimaPropagandisten , -Aktivisten und -Politiker gibt es aber schon : Wir sind soziale Wesen , was freundlich klingen mag , aber nicht unbedingt sein muß .;External
966;person;C2022;klimapropagandist;"Al Gore ist einfach nur ein dummer aber dafür höchst „ erfolgreicher "" KlimaPropagandist , der eine ganze Generation CO2verblödet hat - einschließlich seine Partei und Obama .";External
967;person;C2022;klimaprotestler;Doch von solchen - notabene nicht umstrittenen - Tatsachen lassen sich die Klimaprotestler nicht beirren .;External
998;person;C2022;klimarealist;Es wundert mich trotzdem , daß auch namhafte Klimarealisten immer wieder von fossilen Energieträgern Erdöl / Erdgas sprechen , obwohl doch mit dieser Irreführung im Prinzip die ganze Energiewende incl .;Self
992;person;C2022;klimarealist;"Wann werden die ersten „ KlimaRealisten "" sozial , ökonomisch oder / und körperlich angegriffen ?";Self
982;person;C2022;klimarealist;Nicht wenige der Klimarealisten , wie z.B . der KlimaInsider und ComputerKlimamodellExperte Dr .;Self
1002;person;C2022;klimarealist;"Und schließlich , die ZehnerMilliarden Dollar , die während der letzten Jahre jährlich für die „ LasstEsImBoden "" -Kampagnen , für nationale und internationale Vorschriftengeber sowie Unternehmen erneuerbarer Energien ausgegeben worden waren , haben diesen enorme Anreize verschafft , die Pseudowissenschaft à la IPCC / EPA zu unterstützen - sowie Klimarealisten zu diffamieren und zum Schweigen zu bringen , welche der Vorgabe des „ vom Menschen verursachten katastrophalen Klimawandels "" nicht folgen .";Self
1000;person;C2022;klimarealist;Wieder einmal wurden keine klimarealistischen Experten , geschweige denn überhaupt Klimarealisten , eingeladen .;Self
999;person;C2022;klimarealist;In seinem , den Ursachen des Klimawandels gewidmetem Kapitel , folgt der Autor im Wesentlichen der IPCC Linie , obwohl er auch manche Argumente der Klimarealisten aufführt .;Self
994;person;C2022;klimarealist;Den Auftakt machte ein VideoGrußwort des politischen Anführers der Klimarealisten im US Kongress , Senator James Inhofe , der ausführte , dass nun die Zeit gekommen sei , die gesetzlichen Vorgaben , sei es durch die Umweltbehörde EPA verfügte , oder durch präsidiale Erlasse von Präsident Obama aufzuheben , weil die überaus teuren , für das Klima aber völlig wirkungslosen , mithin für die Bevölkerung und das Land nutzlosen Gesetze und Verordnungen , das Vertrauen zwischen Regierung und Regierten völlig zerstört hätten .;Self
983;person;C2022;klimarealist;"Der gehört zu den „ Klimarealisten "" am AWI .";Self
985;person;C2022;klimarealist;""" Heissa , was unser KleinJonas alles weiß : bei solch einer knackigen Beweisführung muß ja jeder Klimarealist passen .";Self
1007;person;C2022;klimarealist;Auf Grund der Tatsache , das hier - wohl zum ersten Male- nicht nur Klimaalarmisten und Energiewendebefürworter eingeladen waren , sondern auch der als Klimarealist und entschiedener Gegner der Energiewende bekannte Autor dieser Zeilen , waren die ausgetauschten Argumente sehr kontrovers .;Self
1001;person;C2022;klimarealist;"] Wenn Klimarealisten in der EPA und anderen staatlichen Agenturen die Zügel übernehmen , sollte die TrumpRegierung sicherstellen , dass Steuergelder nicht weiter für eine noch alarmistischere Wissenschaft verschwendet werden sollten , die nur bemüht wird , um den Verschluss weiterer fossiler Treibstoffe zu rechtfertigen sowie die Ausweitung erneuerbarer Energie und Programme zur „ KohlenstoffAbscheidung "" .";Self
984;person;C2022;klimarealist;Das Ganze wird hier auch nur erwähnt , um zu unterstreichen , einen wie weiten Weg die KlimaRealisten noch vor sich haben .;Self
1008;person;C2022;klimarealist;Uns Klimarealisten ist das nicht neu , wir erklären die ständigen kleinen und größeren Klimaschwankungen mit vielerlei Gründen , die zusammenspielen , meistens aber mit der Sonne , der kosmischen Strahlung und dem dadurch hervorgerufen Bewölkungsgrad , bzw . der Sonnenscheindauer .;Self
988;person;C2022;klimarealist;Viele Klimarealisten sind selbst wiederum Lügner : Sie verbreiten Lügen gegen die wahre Religion , sie verführen zu anderen Formen des Satanismus .;Self
997;person;C2022;klimarealist;Da diealarmistischen Wissenschaftler die direkte offene Diskussion mit Klimarealisten scheuen , wie der Teufel das Weihwasser , weil sie sicher wissen , dass sie jedeDebatte verlieren , wird keiner ihrer Vertreter zu einer solchen offenen Diskussion bereit sein .;Self
989;person;C2022;klimarealist;Offenbar wollte der Weltklimarat sich nicht die Blöße geben , KlimaRealisten und damit Kritiker der Konferenz abzuweisen .;Self
980;person;C2022;klimarealist;"Eigentlich müßte Sie zufrieden sein , Bescheidenheit wird ja immer nur von den anderen gefordert dass schöne an unserer Position ( die des Klimarealisten ) ist : wir setzen keine unbewiesenen Behauptungen in die Welt und verlangen dann Billionen an Euro zur Vermeidung des Unvermeidlichen ( des Klimawandels ) und wir verlangen auch von keinem Menschen der Welt wegen einer geforderten „ Decarbonisierung "" zu verhungern .";Self
996;person;C2022;klimarealist;Das Signal war : Die Klimarealisten gewinnen wieder die Oberhand , und die US Regierung - u.a . beraten von Mitgliedern dieser Konferenz- bereitet die nötigen Schritte zur Umsetzung der seit langem bekannten Forderungen vor .;Self
991;person;C2022;klimarealist;KlimaRealisten würden nicht unbedingt so weit gehen , vermute ich .;Self
986;person;C2022;klimarealist;Nachdem auf dem Forum drei Klimarealisten und SAACCs ihre Beweise und Argumente dargelegt hatten , zeigte die Umfrage eine erhebliche Verschiebung hin zu Zustimmung zu der Aussage , standen doch jetzt Prozent der Befragten hinter der Aussage ( Prozentpunkte mehr als vor der Veranstaltung !;Self
979;person;C2022;klimarealist;Wegen der genannten Probleme erhebt die Zusammenstellung keinen Anspruch auf Vollständigkeit . von Michael Limburg Servus tv ist seit langem der einzige deutschsprachige TV Sender , der es wagt einen Klimarealisten in eine öffentlich ausgestrahlte Talksendung zu holen .;Self
981;person;C2022;klimarealist;Radikale WassermelonenGrüne haben oft genug verkündet , dass sie am liebsten alle KlimaRealisten einsperren und verfolgen würden ob deren KlimaAbtrünnigkeit , vorzugsweise in politischen Schauprozessen wie jenen , die oftmals unter sozialistischen Diktaturen inszeniert worden waren , welche sie so bewundern .;Self
995;person;C2022;klimarealist;Sein Votum war : die Klimarealisten haben die wissenschaftliche Debatte gewonnen , nun müssen deren Erkenntnisse in praktische Politik umgesetzt werden .;Self
1003;person;C2022;klimarealist;Und man stelle sich einen Klimarealisten vor , der beim Staatsfernsehen lukrative Verträge bekommt - da ist selbst der KlimaWeltuntergang wahrscheinlicher !;Self
490;person;P2022;klimarealist;"In dieser wird Donald Trump unter den „ Top der Klimarealisten "" aufgeführt .";None
1056;person;C2022;klimaretter;"Die Protagonisten sind die gleichen , wie beim Vorgänger „ Klimaretter "" .";External
1070;person;C2022;klimaretter;Der Klimaretter nennt die Schwerpunkte von Lee : Er will stärker Wissenschaftler aus Entwicklungsländern einbinden und die Informationsbasis der Berichte auf die Wirtschaft , die Industrie und das Finanzwesen ausweiten .;External
1104;person;C2022;klimaretter;Nicht so für die professionellen Klimaretter : Der globale Ausstoß von Kohlendioxid fiel um % .;External
1076;person;C2022;klimaretter;April : Klimaretter - Lebensretter .;External
1087;person;C2022;klimaretter;Natürlich werden die Klimaretter bei der Diktatur landen .;External
1109;person;C2022;klimaretter;Das liegt daran , dass der gewissenlose Normalverbraucher für das gute Gewissen des Klimaretters mitbezahlt .;External
1081;person;C2022;klimaretter;Vor Jahren war es der Diesel ( mein gekaufter Diesel galt als besonders umweltfreundlich und ich erhielt von Vater Staat eine Umweltprämie ) , vor Jahren war der Erdgasantrieb in aller Munde und galt als Klimaretter , vor Jahren musste das Elektroauto herhalten und jetzt ist es Wasserstoff .;External
1075;person;C2022;klimaretter;Bald gibt es für die deutschen Klimaretter und Freitagshüpfer etwas zu feiern .;External
1058;person;C2022;klimaretter;November : Steigender Meeresspiegel Land unter [ ] Klimaretter , .;External
1089;person;C2022;klimaretter;"März : [ ] Ärzte sollten FossilAusstieg fordern Dabei geht es um das Projekt „ KLIMARETTER - LEBENSRETTER "" , dessen Schirmherr der Präsidenten der Bundesärztekammer ist .";External
1099;person;C2022;klimaretter;"Während der Artikel auf „ Klimaretter "" nach dem Überfliegen ohne Gedächtnishaftung beim üblichen KlimaPropagandamüll verschwindet , bietet der von P .";External
1084;person;C2022;klimaretter;Ich meine eher dass die Verwirrung in den Köpfen der gutgläubigen Klimaretter ist , verursacht von Ideologen mit handfesten politischen oder / und finanziellen Interessen .;External
1073;person;C2022;klimaretter;Aber warum lassen die Klimaretter das Problem von Berlin weg .;External
1080;person;C2022;klimaretter;So umkurven die Klimaretter die Demokratie : Sie schaffen an ihren internationalen Konferenzen Pseudorecht , das sie im Inland als Druckmittel benützen , um die gewünschten Gesetze herbeizuhebeln .;External
1047;person;C2022;klimaretter;"Es interessiert nur wenige , weil die Stromwirtschaft mit Siemens voran aus „ Stromerzeugern "" „ CO2Klimaretter "" gemacht hat zur „ Systemrettung "" , s.a .";External
1067;person;C2022;klimaretter;Natürlich würde all dies wohlhabende und selbst ernannte KlimaRetter wie Al Gore und Leonardo DiCaprio nie davon abhalten , in Privatjets in der Weltgeschichte umherzufliegen , um Auszeichnungen einzuheimsen dafür , dass sie Flugreisen für Otto Normalverbraucher immer schwieriger machen .;External
1064;person;C2022;klimaretter;Besser als es Klimaretter darstellt , kann man das Unsoziale und den Unsinn des EEG nicht mehr plausibilisieren .;External
1053;person;C2022;klimaretter;Juli : Hitzerekorde am Wochenende Ich habe bei Klimaretter zum besagten Artikel Kommentare geschrieben.Auch deshalb weil im Artikel der Rekord von Death Valley schon gemessen wurde , nicht wie angegeben .;External
1086;person;C2022;klimaretter;Wie die Kommunisten die Geschichte , so durchschauen die Klimaretter das Klima , ein hochkomplexes Multifaktorensystem demagogisch auf ein paar einprägsame Slogans eindampfend .;External
1061;person;C2022;klimaretter;"Statt dieser Augenwischerei sollte die beiden dafür sorgen dass die Sozialstandards bei der Herstellung ihrer Produkte eingehalten werden ; aber da macht man lieber einen auf „ Klimaretter "" .";External
1088;person;C2022;klimaretter;Weshalb eigentlich sind ausgerechnet die Klimaretter , sind die Grünen und Grünliberalen so heiss auf den EURahmenvertrag ?;External
1069;person;C2022;klimaretter;"Hinweis : zusammenfassende Übersichten zu „ allerlei geplanten Experimenten der KlimaRetter "" : h i e r Anlagen : ( ) Puls.LP .";External
1094;person;C2022;klimaretter;Wer mehr über die Debatte nachlesen will , sei auf die ausführliche Information bei Klimaretter verwiesen .;External
1096;person;C2022;klimaretter;Zu den Lieblingsprojekten ahnungsloser Klimaretter gehört bekanntermaßen das Verbot von Wärmekraftmaschinen in Fahrzeugen , und so finden wir den Punkt natürlich auch in den grünen Vorschlägen .;External
1054;person;C2022;klimaretter;"ich habe dort mal einen Kommentar unter „ Matthias "" hinterlassen , die Antworten folgten prompt.Da die Kommentare bei Klimaretter sofort online gestellt werden nehme ich stark an , das die Antworten von einen diensthabenden Redakteur stammen.Selbst zu Nachtsschlafender Zeit wird geantwortet oder gelöscht !";External
1098;person;C2022;klimaretter;"Müller von „ Klimaretter "" gegenübersitzt , der ebenfalls in Klimaalarmismus geschult ist ( KLIMARETTER.INFO .";External
1048;person;C2022;klimaretter;"Die Bedrohung betrifft vor allem Weltkulturerbestätten im Mittelmeerraum Teil ( ) Ähnliches von einem Rechercheinstitut , welches von den nordbayerischen Nachrichten , der SZ und natürlich auch „ Klimaretter "" als vorbildlich gelobt wird .";External
1103;person;C2022;klimaretter;Sie könnten daher direkt von den PR Abteilungen von Greenpeace , WWF oder Klimaretter Info abgeschrieben worden sein .;External
1106;person;C2022;klimaretter;"Handelt es sich aber , wie bei der Propaganda für die Durchhaltung eines Krieges , darum , ein ganzes Volk in ihren Wirkungskreis zu ziehen , so kann die Vorsicht bei der Vermeidung zu hoher geistiger Voraussetzungen gar nicht groß genug sein … "" ( … ) Würde mich interssieren , nach welchen Maßgaben rezente Sozialisten , Gesellschaftsmodellierer , Kriegstreiber , Klimaretter und Apologeten der großen Transformation ihre Propaganda kreieren ?";External
1068;person;C2022;klimaretter;Man kann daran erkennen , wie selbstverstärkend und selbstverliebt Klimaretter und Klimaleugner mit Nonsens umgehen .;External
1090;person;C2022;klimaretter;Interview ( sehr stark gekürzter Auszug ) : [ ] klimaretter.info : Herr Montgomery , Sie sind Schirmherr des Projekts Klimaretter - Lebensretter .;External
1085;person;C2022;klimaretter;Ich vergleiche die Klimaretter mit den Kommunisten .;External
1107;person;C2022;klimaretter;"Der Schaden , den diese ROTGRÜNSCHWARZEN „ WeltKlimaRetter "" mit freundlicher Unterstützung der „ Qualitätsmedien "" anrichten , ist schon gigantisch : - Umweltzerstörung beim Abbau von Kobalt und Lithium - Sondermüll wird in rauen Mengen produziert ( Beton , Stahl , Verbundwerkstoffe usw . .";External
1082;person;C2022;klimaretter;"Während bei uns eine an fachlicher Unkenntnis kaum mehr überbietbare Umweltministerin alles gutheißt , was ihre KlimaHysteriebedingte Seelenpein entlastet [ ] [ ] und unser Bundespräsident ( vorwiegend auf Deutschlands Kosten ) als „ Klimaretter "" brilliert [ ] , regt sich in einem fernen Land inzwischen ( langsam ) Widerstand gegen die Anmaßungen der NGOs und internationaler Organisationen : [ ] EIKE : USHersteller wehren sich gegen die Strategien der Umweltaktivisten Wohl , weil es offiziell keine Gewinner geben darf Ein jüngst erschienener Artikel bietet dazu Hintergründe .";External
1091;person;C2022;klimaretter;"Die Stiftung Viamedica plant darüber hinaus auch einen nationalen KlimaretterTag und einen Preis für Klimaretter … „ Ärzte sollten FossilAusstieg fordern "" Unverhohlen plädiert der Präsident der Bundesärztekammer dann für Agitation und Politisierung des Gesunheitswesen .";External
1078;person;C2022;klimaretter;"Natürlich berichtete nicht nur der BR [ ] , sondern auch „ Klimaretter "" damals darüber : Klimareporter : [ ] … Rund drei Millimeter steigt der Meeresspiegel derzeit pro Jahr .";External
1102;person;C2022;klimaretter;Dezember war von ihr zur Kernkraft dies zu vernehmen : „ Gerade in Zeiten , in denen Einzelne die Atomkraft als vermeintlichen Klimaretter propagieren , ist es wichtig zu betonen : von Dr .;External
1052;person;C2022;klimaretter;"So ist es auch kein Zufall , dass dieselben Kreise sich jetzt um die Überhitzung der Erde kümmern , mit immer dem gleichen Ergebnis : Sie verkünden dem einfachen Volk , wie es seine Lebensgewohnheiten einschränken muss , um dann in ihrer Privatmaschine zum nächsten „ Nachhaltigkeitstreffen "" der Klimaretter zu jetten .";External
1077;person;C2022;klimaretter;") Ein vermeintlich „ guter WeltKlimaRetter "" zu sein . .";External
1065;person;C2022;klimaretter;"Nicht nur müssen alte Ölheizungen durch „ Erneuerbare "" Quellen und Gasaggregate für Zehntausende Euros ersetzt werden ; nun können auch noch selbsternannte Klimaretter die Kosten des eigenen ElektroLuxusautos auf die Nachbarn abwälzen .";External
1093;person;C2022;klimaretter;"Jedoch weniger in wirklichen Daten : Wer jedoch einen „ Beleg "" möchte , dass es doch „ sinnvoll "" sein könnte , kann einen solchen bei KLIMARETTER in der von dieser Homepage gewohnten , überaus „ investigativen "" , gruseligen Art nachlesen : KLIMARETTER.INFO : [ ] : Der Jahresrückblick in Bildern … Auch ist wieder ein Jahr der traurigen Rekorde .";External
1057;person;C2022;klimaretter;Kemfert wieder dabei : Klimaretter , .;External
1083;person;C2022;klimaretter;"; - ) ) Hauptantrieb ist aber der eigene Arbeitsplatz und wenn der grünbraune Chefredakteur sich eben als Klimaretter sieht , wird so geschrieben .";External
1062;person;C2022;klimaretter;Warum sollen sich nur die EESäcke dumm und dämlich verdienen … . . dat kann ick ooch … . und darf mir so ganz nebenbei das grüne Banner des Weltklimaretters werbegünstig um den Hals hängen .;External
1092;person;C2022;klimaretter;Projekthomepage : Klimaretter - Lebensretter [ ] EIKE : Klimaleugner befinden sich in der ersten Phase der Klimatraumatisierung [ ] EIKE : Ärzte brauchen auf den Klimawandel medizinische Antworten [ ] EIKE : Beeinflussungen durch Starkregen nehmen in Deutschland nicht zu .;External
1079;person;C2022;klimaretter;Die Klimaretter um USPräsident Obama fanden das Klima zu wichtig , um es der Demokratie zu überlassen .;External
1108;person;C2022;klimaretter;Ein durchschlagender Erfolg und ein weiterer Beleg für den Größenwahnsinn , der unter deutschen Klimarettern zu grassieren scheint .;External
1049;person;C2022;klimaretter;Aber Klimaretter von EXTINCTION REBELLION nutzen auch diesen Fakt und schießen damit ein Eigentor .;External
1105;person;C2022;klimaretter;Deshalb glauben die ja auch an Windmühlen als KLimaretter .;External
1050;person;C2022;klimaretter;"Was sie aber nicht daran hinderte , mit ihrem alten Blog „ Klimaretter "" , bewusste Klimahysterie- und ÖkoenergiePropaganda , verbunden mit der Diffamierung von Kritikern zu führen [ ] .";External
494;person;P2022;klimaretter;Wir unterstützen die Bus- und Bahnfahrer * innen in ihrem Kampf für bessere Arbeitsbedingungen : Volle Solidarität mit unseren Klimaretter * innen !;Self
495;person;P2022;klimaretter;Jeder Baum , jeder See , jedes Moor ist ein Klimaretter in diesen Zeiten .;Self
496;person;P2022;klimaretter;LG an alle fleißigen Klimaretter Armin Es ist zum Verzweifeln , die Wälder sterben oder werden abgebrannt , die Insekten und Tiere sterben , die zunehmenden Unwetter beeinträchtigen unser aller Leben etc .;Self
493;person;P2022;klimaretter;"Wer das Klimapaket als „ Bankrotterklärung "" verurteilt , hat nicht verstanden und will nichts davon wissen , welche gemeine Räson dies Programm leitet und muss sich die Frage gefallen lassen , unter dem Signum des Ungenügendem des Klimapapiers letztlich die Gemeinheiten desselben m i t z u t r a g e n , welche sich allgemein wie folgt charakte- risieren lassen : Sowohl den amtlichen Klimarettern als auch ihren Kritikern , denen die klimapolitischen Maßnahmen nicht weit genug gehen , ist gemeinsam und damit als Skandal festzuhalten , dass sie unisono die Menschen , ob Betroffene / Opfer der kapitalistisch induzierten Klimazerstörung oder deren Betreiber in Gestalt der Verarbeiter fossiler Brennstoffe oder Hersteller / Verkäufer von motorisierten CO2Schleudern oder anderer mit fossilen Stoffen betriebener Gerätschaften wie Heizungen , als Klimaschänder in eine Reihe stellen .";Self
491;person;P2022;klimaretter;Nun kam der Atomwirtschaft auch noch der plötzliche Schwenk in der Klimapolitik zur Hilfe denn Atomstrom ist fast CO2 frei so konnten sie das an die Öffentlichkeit tragen , dass das der globale Klimaretter sein wird .;Self
1110;person;C2022;klimaretterin;"Ich würde es super finden wenn Silke Mikosch mit Ihrer BMW Maschine ins Studio from dust till down mäßig daher kommt um dann die Zuschauer als KLIMARETTERIN den Zuschauern erklären kann wie „ BÖSE "" CO2 doch ist .";External
1111;person;C2022;klimaretterin;Fahren Sie etwa auch Motorrad wie die Klimaretterin Silke Mikosch ?;External
498;person;P2022;klimaretterin;Hallo ihr engagierten KlimaretterINNEN , als Alt68erÖkoOpa unterstütze ich euren Protest aus vollem Herzen !;Self
497;person;P2022;klimaretterin;Gruß Swen Bär , Hannover Hallo ihr engagierten KlimaretterINNEN , als Alt68erÖkoOpa unterstütze ich euren Protest aus vollem Herzen !;Self
512;person;P2022;klimaschänder;"Wer das Klimapaket als „ Bankrotterklärung "" verurteilt , hat nicht verstanden und will nichts davon wissen , welche gemeine Räson dies Programm leitet und muss sich die Frage gefallen lassen , unter dem Signum des Ungenügendem des Klimapapiers letztlich die Gemeinheiten desselben m i t z u t r a g e n , welche sich allgemein wie folgt charakte- risieren lassen : Sowohl den amtlichen Klimarettern als auch ihren Kritikern , denen die klimapolitischen Maßnahmen nicht weit genug gehen , ist gemeinsam und damit als Skandal festzuhalten , dass sie unisono die Menschen , ob Betroffene / Opfer der kapitalistisch induzierten Klimazerstörung oder deren Betreiber in Gestalt der Verarbeiter fossiler Brennstoffe oder Hersteller / Verkäufer von motorisierten CO2Schleudern oder anderer mit fossilen Stoffen betriebener Gerätschaften wie Heizungen , als Klimaschänder in eine Reihe stellen .";External
1188;person;C2022;klimaschwindler;"Außer in Deutschland , hier geht man den falschen Weg , werden nach und nach die Kraftwerke älterer Generationen verschwinden , was auch die Argumente der „ Klimaschwindler "" zunichtemachen würde .";External
1191;person;C2022;klimaschwindler;Doch das ist ein großer Fehler : So wurden über Artikel des beliebten OnlinePortals von dem britischen Klimaschwindler William Connolley systematisch verfälscht .;External
1190;person;C2022;klimaschwindler;"Marc streifte sich die Uniform eines Schiffsführers über und hieß „ KlimaSchwindler "" aller Couleur an Bord des „ mit Diesel angetriebenen KlimaPropagandaSchiffs "" willkommen .";External
1195;person;C2022;klimasektierer;Und da faseln diese Klimasektierer von nur noch Jahren zum Überleben .;External
1209;person;C2022;klimaskeptiker;Ich will auch keineswegs unterstellen , dass er seine im Verhältnis zu den nichtbeamteten Wissenschaftskollegen karge Professorenpension aufzubessern geneigt ist , was ihm und seinen Klimaskeptikern ja durch die losgetretene Diskussion ganz gut gelungen zu sein scheint .;Self
1226;person;C2022;klimaskeptiker;"Eine eingetretene Erwärmung oder Abkühlung wird durch die beschriebene positive Rückkopplung zusätzlich verstärkt ( siehe auch Antworten auf Fragen von „ Klimaskeptikern "" und Lesern - Stefan Rahmstorf ) "" Ich hebe hervor : „ Weil der Wasserdampf zwar beim natürlichen , jedoch nicht beim anthropogenen Treibhauseffekt die Hauptrolle spielt .";Self
1214;person;C2022;klimaskeptiker;"Allerdings gibt es da einen kleinen Haken ; um Sie tatsächlich als MoPK zu verehren zu können , wäre ein überzeugender Beweis Ihrer Kenntnis physikalischer Grundkenntnisse Ihrerseits eine unschätzbare Hilfe , weil wir Klimaskeptiker „ allesamt "" , wie Sie so schön sagen mit unserem physikalischen Schwachsinn und mehr , einfach nichts schnallen .";Self
1254;person;C2022;klimaskeptiker;Viele der hier versammelten Klimaskeptiker scheinen der Meinung zu sein , dass sie allein schon deshalb recht haben , weil sie eine absolute Außenseiterposition vertreten - schließlich war Galilei auch allein auf weiter Flur .;Self
1227;person;C2022;klimaskeptiker;Denken Sie , Klimaskeptikern zum Schweigen zu bringen ist verfassungswidrig ?;Self
1285;person;C2022;klimaskeptiker;Das muss man mal übersetzen … natürlich ist das spekulativ , aber was soll es anderes heißen als : „ Um Himmels Willen , Campbell , die Klimaskeptiker preisen Ihre Studie über die globale Ergrünung und verweisen außerdem auf meinen Beitrag in der NYT als Stütze .;Self
1292;person;C2022;klimaskeptiker;Michael Schnell und Hermann Harde Die Frage , ob Treibhausgase durch ihre bloße Existenz zur Erwärmung der Erde beitragen , spaltet KlimaSkeptiker in zwei Lager , von denen die eine Gruppe einen Einfluss von infrarotaktiven Gasen auf unser Klima grundsätzlich anerkennt , während die andere Gruppe solch einen Einfluss bestreitet und damit die Existenz eines atmosphärischen Treibhauseffektes anzweifelt .;Self
1273;person;C2022;klimaskeptiker;Ich z.B . wurde nach Armin dem Cherusker benannt und versuche , dem diesem Namen * Innewohnenden Anspruch gerecht zu werden ( sonst wäre ich kein Klimaskeptiker ) .;Self
1312;person;C2022;klimaskeptiker;Sie haben behauptet , das sei reine Propaganda , die von wenigen Klimaskeptikern erlogen sei .;Self
1234;person;C2022;klimaskeptiker;"Ein zweiter Grund , vielleicht der wichtigere , ist der politische Kampf um Ressourcen , Macht oder Einfluß , den Wissenschaftler auch immer austragen müssen , aber nicht in der Zeitung , sondern im Institut oder in der Fakultät : Mit den „ Klimaskeptikern "" haben die „ Coronaskeptiker "" auch gemeinsam , daß sie einen ganzen Berg von Belegen für den Ernst der Bedrohung einfach ignorieren .";Self
1319;person;C2022;klimaskeptiker;Klimawahrheiten ex cathedra Auf der Webseite des Umweltbundesamtes wird Klimaskeptikern eingeheizt .;Self
